,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,specialization,Doctor Name,rating,Available Date,Available time,Hospital Address,Hospital Address City,Symptoms
2051,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Dane Fawcus,1,19/05/2024,11:11:00,5 Green Terrace,Aoluguya Ewenke Minzu,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2052,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Deb Cuthbert,3,25/05/2024,13:22:00,6756 Duke Pass,Pensacola,"stomach_pain, acidity, vomiting, cough, chest_pain"
2053,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Parker Cotton,1,22/05/2024,19:45:00,9 Manitowish Road,Krasica,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2054,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,gastroenterologist,Vincenz Moynham,4,17/05/2024,10:09:00,5390 Southridge Road,Richibucto,"stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain"
2055,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,gastroenterologist,Denise Myhan,4,15/05/2024,12:47:00,975 Stephen Avenue,Kobarid,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough"
2056,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Trenton Clyne,4,25/04/2024,18:18:00,62 Old Gate Hill,Quinta do Sobrado,"acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2057,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Aluin Antonomoli,1,2024-08-05 00:00:00,11:15:00,8594 Moland Road,Miejsce Piastowe,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2058,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Larina Goldsberry,4,28/05/2024,10:50:00,8651 Birchwood Point,Ternate,"stomach_pain, acidity, vomiting, cough, chest_pain"
2059,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Far Busby,2,27/05/2024,08:36:00,78507 Dakota Junction,Shiqiao,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2060,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Trstram Braney,1,16/05/2024,10:37:00,4 Eagan Lane,Gaoxu,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2061,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Celestyn Seldon,3,30/04/2024,08:02:00,43754 Hoepker Place,Karanglincak,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2062,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Eduardo Sleit,5,2024-04-05 00:00:00,08:53:00,952 Melby Junction,Ranchuelo,"stomach_pain, acidity, vomiting, cough, chest_pain"
2063,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Ravi Apark,3,24/05/2024,13:16:00,21595 6th Alley,Shisui,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2064,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,gastroenterologist,Tad Gutierrez,2,2024-10-05 00:00:00,20:18:00,6810 Arapahoe Street,Chivilcoy,"stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain"
2065,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,gastroenterologist,Berrie McKeevers,3,26/04/2024,20:33:00,55445 Dapin Lane,Guantang,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough"
2066,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Marty Dodgson,3,2024-03-05 00:00:00,16:39:00,1 Stuart Terrace,Chalaco,"acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2067,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Sigismondo Windybank,2,30/05/2024,11:53:00,826 Stone Corner Center,Rū-ye Sang,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2068,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Tobie Shepley,3,23/05/2024,14:18:00,1845 Mcguire Pass,Święciechowa,"stomach_pain, acidity, vomiting, cough, chest_pain"
2069,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Blinni Hewlings,4,2024-08-05 00:00:00,10:08:00,15 Clove Court,Lazaro Cardenas,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2070,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Mathian Fasham,4,23/05/2024,14:42:00,141 Dottie Park,Portland,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2071,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Georgette Drage,1,25/05/2024,19:33:00,55 Armistice Point,Chateaubelair,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2072,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Jo ann Braisby,2,2024-05-05 00:00:00,08:14:00,90035 Forest Lane,Chouto,"stomach_pain, acidity, vomiting, cough, chest_pain"
2073,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Ryon Kinnin,2,2024-09-05 00:00:00,12:15:00,8063 Hayes Crossing,Longhua,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2074,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,gastroenterologist,Elise Jobson,2,30/05/2024,17:44:00,55011 Tony Trail,Sindi,"stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain"
2075,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,gastroenterologist,Calhoun Faire,4,30/04/2024,09:19:00,101 Northview Street,Yulin,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough"
2076,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Kaiser Glennard,5,18/05/2024,17:53:00,0983 International Place,Lauro de Freitas,"acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2077,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Desdemona Craythorn,4,28/04/2024,19:02:00,73664 Morrow Drive,Gadon,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2078,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Caril Clampin,4,22/05/2024,09:07:00,784 Lakewood Gardens Drive,Novopavlovsk,"stomach_pain, acidity, vomiting, cough, chest_pain"
2079,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Andriette Crauford,3,2024-11-05 00:00:00,11:58:00,1605 6th Point,Cotia,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2080,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Simon Obert,4,14/05/2024,10:46:00,621 Stephen Junction,Shagang,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2081,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Webster Wannan,1,28/05/2024,16:13:00,3 Continental Lane,Oemofa,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2082,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Cathi Adacot,4,16/05/2024,19:19:00,9693 West Street,Växjö,"stomach_pain, acidity, vomiting, cough, chest_pain"
2083,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Silvia Mulqueeny,3,2024-02-05 00:00:00,15:36:00,5462 Tomscot Avenue,Xiangxi,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2084,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,gastroenterologist,Lock Biford,2,14/05/2024,11:59:00,835 Oxford Avenue,Ilići,"stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain"
2085,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,gastroenterologist,Larine Tuminelli,3,2024-12-05 00:00:00,10:52:00,0634 Garrison Lane,Kulpin,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough"
2086,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Major Adamczyk,2,29/05/2024,09:52:00,3 Esker Lane,Mungyeong,"acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2087,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Tod Farnhill,2,30/05/2024,19:27:00,98282 Roxbury Parkway,Pallasovka,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2088,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Orazio Selley,3,2024-08-05 00:00:00,16:18:00,888 Lindbergh Hill,Zyukayka,"stomach_pain, acidity, vomiting, cough, chest_pain"
2089,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Lamar Moorman,4,23/05/2024,13:34:00,21260 Eggendart Center,Dongying,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2090,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Thorndike Levinge,1,19/05/2024,18:17:00,3 Helena Drive,Almenara,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2091,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Lance Andreou,2,27/04/2024,13:53:00,825 Golden Leaf Court,Nangerang,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2092,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Rosalinda Yegorev,5,15/05/2024,11:13:00,0 Onsgard Park,Roubaix,"stomach_pain, acidity, vomiting, cough, chest_pain"
2093,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Glynn Stoter,5,27/05/2024,09:27:00,5 Doe Crossing Way,Kasli,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2094,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,chest_pain,,,,,,,,,,,,,gastroenterologist,Caro Farnan,2,27/04/2024,11:05:00,797 Steensland Pass,Stará Paka,"stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain"
2095,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,,,,,,,,,,,,,gastroenterologist,Pacorro Schimank,5,19/05/2024,08:10:00,874 Melody Trail,Bambanglipuro,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough"
2096,GERD,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Revkah Murrhaupt,4,2024-08-05 00:00:00,17:05:00,49968 Stang Plaza,Ningtang,"acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2097,GERD,stomach_pain,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Kathlin Kendrick,2,15/05/2024,20:03:00,523 Farwell Hill,Tumu,"stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain"
2098,GERD,stomach_pain,acidity,vomiting,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Gertrudis Geydon,5,30/04/2024,11:15:00,12 Scofield Park,Nicoya,"stomach_pain, acidity, vomiting, cough, chest_pain"
2099,GERD,stomach_pain,acidity,ulcers_on_tongue,cough,chest_pain,,,,,,,,,,,,,gastroenterologist,Valene Vallery,4,22/05/2024,12:12:00,51 Spaight Way,Jönköping,"stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain"
2100,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Halli Shackleford,1,19/05/2024,15:05:00,01218 Prairieview Plaza,Dongmazar,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2101,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Tony Lengthorn,1,2024-04-05 00:00:00,11:28:00,7 Quincy Junction,Shiwan,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2102,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Kelly Hinkins,3,2024-08-05 00:00:00,11:39:00,06309 Dakota Hill,Qianfoling,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2103,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Darrick Figger,3,18/05/2024,09:17:00,2 Sage Pass,Hyrynsalmi,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2104,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Amble Caccavella,5,29/04/2024,13:27:00,74016 Riverside Avenue,Taokeng,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2105,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Maxine Alesi,3,24/05/2024,18:46:00,11 Center Pass,Marignane,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2106,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Nickolaus Gorham,1,15/05/2024,12:54:00,8 Aberg Hill,Chengkou,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2107,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Zonnya Deware,3,26/04/2024,17:37:00,5 Ruskin Road,Ciyu,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2108,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Louisette Cheevers,3,29/05/2024,10:09:00,84246 Arapahoe Way,Tanjungrejo Lor,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2109,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Tallie Djurisic,5,2024-10-05 00:00:00,16:44:00,28 Twin Pines Center,Kangmei,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2110,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Lucais Wozencraft,2,28/05/2024,16:50:00,640 Pearson Park,Getung,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2111,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Lindon Noods,3,29/05/2024,09:23:00,34642 Lakewood Gardens Terrace,Lubao,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2112,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Sutherlan Plante,3,29/05/2024,14:32:00,84 Shelley Lane,Al Ḩarajah,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2113,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Charles Thying,5,26/05/2024,18:40:00,1887 Mitchell Court,Szeged,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2114,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Bonita Riordan,5,24/05/2024,15:27:00,63 Jenna Pass,Uddevalla,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2115,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Laural Shoebrook,2,30/04/2024,12:58:00,4479 Burning Wood Place,Nanshe,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2116,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Fawnia Clubbe,3,19/05/2024,09:08:00,76528 Meadow Vale Terrace,Dallas,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2117,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Alexis Dailey,4,2024-12-05 00:00:00,09:10:00,09 Washington Center,Murom,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2118,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Rosy Verdie,2,14/05/2024,19:57:00,9997 Florence Circle,Bururi,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2119,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Arne Dendon,1,28/04/2024,18:23:00,6641 Kensington Junction,Nahariya,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2120,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Gilly Scarrott,5,2024-02-05 00:00:00,08:40:00,6 Sheridan Lane,Koundara,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2121,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Annamarie Wotherspoon,4,26/04/2024,18:32:00,8 Carioca Park,Renshan,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2122,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Gallard Griniov,2,27/05/2024,11:54:00,36887 Browning Hill,Tiblawan,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2123,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Xylina Lloyd-Williams,2,30/04/2024,17:23:00,0736 Sachs Trail,Magarao,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2124,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Bobbi Coules,5,21/05/2024,10:50:00,384 Eastwood Way,Kafr Şūr,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2125,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Blinny Buxton,4,16/05/2024,12:24:00,74815 Hanson Court,Karanganyar,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2126,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Poppy Flaunders,5,2024-02-05 00:00:00,11:29:00,15 Vera Avenue,Vila Nova de Gaia,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2127,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Lowe Ventura,4,28/05/2024,11:07:00,7 Saint Paul Crossing,Namangan Shahri,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2128,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Hillary Ballsdon,3,25/04/2024,15:33:00,1 Dakota Terrace,Pyatigorskiy,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2129,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Pedro Cordell,3,25/04/2024,12:55:00,68969 Ridgeview Lane,San Isidro,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2130,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Natassia Flag,3,29/05/2024,20:42:00,8 Londonderry Place,Tapilon,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2131,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Lee Arni,4,28/05/2024,20:20:00,885 Eagan Lane,Choloma,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2132,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Tammara Hildrew,4,2024-11-05 00:00:00,16:42:00,0385 Hooker Avenue,Jandir,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2133,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Ancell Finicj,5,30/04/2024,14:46:00,26868 Starling Alley,Yuexi,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2134,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Brander Jickells,4,2024-12-05 00:00:00,16:42:00,8 Namekagon Center,Bafatá,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2135,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Katrina Barrott,4,2024-08-05 00:00:00,14:41:00,2700 Lawn Park,Aluminé,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2136,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Kerrin Bendell,5,30/05/2024,11:05:00,88023 Golf Course Avenue,Hallsberg,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2137,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Vallie Serrier,2,29/04/2024,19:41:00,22 Valley Edge Way,Llusco,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2138,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Salomi Kleisle,4,2024-01-05 00:00:00,08:16:00,7 Loeprich Court,Strängnäs,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2139,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Parker Meagher,3,26/05/2024,13:35:00,80799 Esch Way,Cortiçóis,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2140,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Jermain Pasquale,2,30/05/2024,15:53:00,41222 Lindbergh Avenue,Fort Beaufort,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2141,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Giustina Marsh,5,22/05/2024,09:10:00,7 Myrtle Trail,Malalag,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2142,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Victoir Stroband,3,19/05/2024,18:50:00,72 Namekagon Circle,Iwŏn-ŭp,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2143,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Rancell Santori,4,2024-09-05 00:00:00,20:01:00,4497 Eagan Park,Gómez,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2144,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Teodoor Ciardo,2,2024-03-05 00:00:00,09:46:00,97024 Russell Park,Petrolina de Goiás,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
2145,GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,,,,,,,,,,,,gastroenterologist,Marcile Champley,4,2024-06-05 00:00:00,17:58:00,02062 Fair Oaks Hill,Saint-Pierre-des-Corps,"stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain"
